spot	Activated neural stem cell	Astrocyte	Basket cell	Bergmann glial cell	CCK basket cell	Cajal-Retzius cell	Chandelier cell	Dorsal otocyst	Early intermediate precursor cell	Early neuroblast	Endothelial cell	Ependymal cell	Immature olfactory sensory neuron	Interneuron-selective cell	Late activated neural stem cell	Late neuroblast	Long-projecting GABAergic cell	Macrophage	Martinotti cell	Mature olfactory sensory neuron	Microglial cell	Mural cell	Neural stem cell	Neuroblast	Neuron	O cell	Olfactory ensheathing glia	Olfactory sensory neuron	Oligodendrocyte	Oligodendrocyte precursor cell	Precursor cell	Progenitor cell	Quiescent neural stem cell	Smooth muscle cell	Type I spiral ganglion neuron	Type IA spiral ganglion neuron	Type IB spiral ganglion neuron	Type IC spiral ganglion neuron	Type II spiral ganglion neuron	Ventral otocyst
39x65	0.09196666	0.0052559064	0.008784817	0.014604962	0.010306876	0.032112498	0.0062898	0.0030112632	0.008828863	0.0070274537	0.014538165	0.016726753	0.006772894	0.0045500104	0.0041404893	0.004290465	0.005343274	0.018519472	0.0056432835	0.0094414065	0.044646382	0.0109309675	0.07605495	0.008338007	0.0035839423	0.2106171	0.025200859	0.009135284	0.20599544	0.03209097	0.008103023	0.003954414	0.004832181	0.008888855	0.0029193347	0.0073869047	0.003969167	0.0017117234	0.005742875	0.047742363
17x37	0.0020019393	0.0014226587	0.0032749495	0.0021100214	0.004041299	0.18166117	0.004379183	0.0017092935	0.0038017659	0.005080959	0.001506866	0.004147375	0.0018206148	0.3060767	0.0049022874	0.0036213156	0.0016096752	0.0017027871	0.0020253542	0.0051137595	0.0022506006	0.001809943	0.002217927	0.007946046	0.20796655	0.0029378778	0.0014593728	0.001908159	0.0021235903	0.001274283	0.009186402	0.0034092104	0.003966877	0.00048486638	0.04694954	0.14421389	0.012247866	0.0026483047	0.0006007611	0.002387944
52x88	0.0024808943	0.006171338	0.008689829	0.0029156117	0.02355042	0.028070481	0.018903928	0.008052937	0.084384605	0.0073601794	0.0027354881	0.005121462	0.034285966	0.075099126	0.026228976	0.011585385	0.025083017	0.006013011	0.03491257	0.008372115	0.009944028	0.0046370723	0.003596003	0.11682426	0.11098404	0.0052316682	0.011495092	0.061339002	0.006247321	0.014114722	0.06517428	0.006227104	0.0061898297	0.002955867	0.021114439	0.013526172	0.025650945	0.06122357	0.031094013	0.0024132356
54x78	0.006755753	0.07822577	0.011643947	0.03876563	0.016727662	0.023193648	0.011888238	0.217672	0.010459437	0.01154382	0.008855343	0.008199119	0.045095496	0.10297801	0.009919005	0.009505917	0.03259789	0.013373732	0.04229613	0.005600509	0.015786596	0.0092936	0.010081447	0.029282061	0.043652393	0.01054134	0.008050576	0.009655703	0.0069695036	0.009654618	0.009141675	0.0050541474	0.0086518815	0.0044889734	0.009029753	0.03512842	0.0071261786	0.022805033	0.022246888	0.018062176
20x24	0.05607888	0.0021540835	0.006061868	0.006060894	0.024577327	0.006030446	0.014505433	0.012988054	0.0067465277	0.015675956	0.006371395	0.0048073498	0.005458349	0.0037850295	0.03752028	0.0037302608	0.0045349607	0.008855677	0.0068313284	0.0050070523	0.0166013	0.0023917023	0.012548783	0.005391949	0.0036623627	0.23269893	0.022320272	0.010688401	0.38472685	0.02791774	0.004286138	0.006759585	0.0046189767	0.005093693	0.0029682214	0.0061514913	0.0056478907	0.0017571789	0.0029889494	0.0029984023
53x35	0.007878659	0.038561538	0.08231662	0.014675164	0.0047439663	0.0060711186	0.005342658	0.0052899076	0.0061978283	0.004749349	0.0029057767	0.022554534	0.0050272048	0.0030596287	0.005948102	0.016474161	0.005574029	0.024137856	0.06731015	0.029527575	0.007506136	0.008459305	0.008846347	0.002095282	0.0025938144	0.15242048	0.011338426	0.0047463896	0.072771415	0.0063995025	0.008619263	0.0049978965	0.28808305	0.002648211	0.010187197	0.007890404	0.025340926	0.0042460407	0.00041411244	0.012050004
62x58	0.007511032	0.053631097	0.008589812	0.015204877	0.007039852	0.002632466	0.013300737	0.022421224	0.14235595	0.013570524	0.008436243	0.0027690302	0.035459477	0.011753887	0.0065564234	0.004026023	0.030191835	0.006283504	0.008485502	0.014808133	0.016597146	0.004183238	0.025415074	0.011311178	0.036255263	0.006345347	0.0065862914	0.06520149	0.0057991156	0.02527824	0.00934299	0.2125494	0.007377121	0.00505522	0.005805097	0.0066584763	0.008518063	0.012980505	0.016315253	0.0973979
13x93	0.010471378	0.01812023	0.00988652	0.015558876	0.013135408	0.008883538	0.0074168034	0.004809421	0.00889128	0.030870307	0.13737307	0.00895154	0.0049229236	0.020521998	0.003794297	0.011366845	0.011319771	0.015636915	0.12824117	0.005880393	0.011149869	0.039774705	0.041927647	0.034250632	0.053879447	0.005679421	0.03156593	0.027895058	0.006142913	0.0014826936	0.015079515	0.01036153	0.024834886	0.0812002	0.021626526	0.010131487	0.061070852	0.021646526	0.013702353	0.010545151
56x32	0.022827858	0.11272331	0.009062058	0.039022107	0.0023078637	0.0028631606	0.027401347	0.08201056	0.00710471	0.0051247454	0.008532369	0.024399104	0.03351511	0.007224386	0.0074380552	0.0070165945	0.0058375755	0.0056082653	0.034673117	0.011414821	0.009463409	0.0073136417	0.09570242	0.005185733	0.005626296	0.07619547	0.03362589	0.019953374	0.034616213	0.025322327	0.005444259	0.013702229	0.1590067	0.0061270483	0.005699895	0.0038104965	0.002105452	0.0062875953	0.0017811235	0.026923342
41x99	0.0051509067	0.0044544004	0.0032722587	0.0035421252	0.005273515	0.026452126	0.0049264096	0.37342718	0.004943574	0.024767512	0.012525887	0.01182437	0.036876313	0.0044247317	0.0057476386	0.0063095214	0.009918492	0.00874215	0.011527882	0.0077545852	0.0135790445	0.0077226916	0.00516	0.0776574	0.06312913	0.006610749	0.004976	0.0047627017	0.0028510701	0.0036676433	0.14196283	0.0033346028	0.0048104245	0.0063901218	0.006133791	0.0056534805	0.021374362	0.031024436	0.0131442575	0.0041937004
22x84	0.0026512481	0.0029946964	0.01019495	0.004239019	0.2596064	0.0036558746	0.0038105568	0.003028866	0.006750732	0.011319158	0.004879677	0.0045042257	0.009770855	0.023622291	0.004908682	0.005449885	0.005791717	0.014783481	0.0051445686	0.010077193	0.08548244	0.021422261	0.0037944885	0.011005564	0.19094546	0.055380832	0.0022029188	0.049419142	0.011418511	0.005362515	0.0047211014	0.010013627	0.0036372608	0.0034007463	0.047866315	0.0060614464	0.013716009	0.061482288	0.011848361	0.0036346356
24x58	0.08999824	0.03699439	0.006010484	0.01783468	0.044080682	0.030736974	0.008751777	0.014260092	0.008854333	0.002228365	0.04025439	0.008433184	0.004355762	0.013210272	0.0044833976	0.0077940407	0.004715016	0.06337813	0.010209057	0.008401766	0.10001559	0.029725164	0.19115886	0.0016563926	0.0037109316	0.004108259	0.041251633	0.0048653767	0.0068834135	0.012378089	0.0056092544	0.012070675	0.06651656	0.05082298	0.0028645361	0.012472459	0.0049096076	0.0028906756	0.009116129	0.011988394
26x40	0.0136555005	0.018159863	0.0042612716	0.010976934	0.005895834	0.010208778	0.020614246	0.023453368	0.007250313	0.00991449	0.009499925	0.013789417	0.005577918	0.045448318	0.007234537	0.023900518	0.0026172574	0.011062829	0.003284159	0.017303819	0.04015159	0.004206232	0.08520294	0.04131352	0.012042324	0.00576054	0.008841471	0.004837787	0.007147184	0.004493397	0.4069412	0.009427953	0.017433751	0.006919392	0.0048177657	0.029263197	0.008251093	0.010721112	0.010737892	0.017380293
26x58	0.106221914	0.15263602	0.00933866	0.04881293	0.015538561	0.003282198	0.015073285	0.00566319	0.007468287	0.04318183	0.018756386	0.023620386	0.077621385	0.008495292	0.004316952	0.007655596	0.00724466	0.015276023	0.0077313264	0.006676581	0.017376998	0.016301388	0.09017551	0.034186322	0.005638303	0.008633793	0.012687748	0.002768784	0.0043940437	0.010213528	0.0060831807	0.0077799517	0.11909254	0.011199174	0.005818132	0.01008734	0.008508748	0.0015869046	0.004877947	0.037978217
64x54	0.01037004	0.0033612705	0.10299892	0.008018453	0.007919833	0.0023136972	0.0043241573	0.005771949	0.009477356	0.012461877	0.0012964556	0.0031016339	0.10072842	0.016533056	0.0071687596	0.0097664995	0.04986097	0.0012280098	0.006627079	0.0021575172	0.0027072649	0.0047657224	0.0043299384	0.021101912	0.059379686	0.00785879	0.0015243056	0.32058161	0.0040326435	0.03323928	0.006867685	0.014425331	0.0024180335	0.0040725884	0.0072204527	0.0024350053	0.019466698	0.06686971	0.03839995	0.012817524
59x23	0.0053016166	0.1819074	0.002644192	0.0043030563	0.030829875	0.010786796	0.0023875223	0.002744025	0.0060116597	0.029037466	0.0064763594	0.01242263	0.15680352	0.0060313893	0.18788597	0.15986997	0.02037465	0.0060027125	0.0027806289	0.013019703	0.005662984	0.005834318	0.010704529	0.009643466	0.0032588418	0.010979537	0.0074358615	0.006775307	0.009436699	0.004909204	0.0042475765	0.015945004	0.007005352	0.005116537	0.0035066654	0.007529047	0.0051149125	0.0025423006	0.01942407	0.007306586
40x64	0.1315007	0.052098595	0.00624948	0.028151605	0.0029401788	0.0069782105	0.002810992	0.0074150153	0.005521714	0.0042443695	0.030760074	0.016024468	0.0059260484	0.00798464	0.01023837	0.0057456302	0.0049799257	0.08696212	0.013654883	0.007495414	0.05067826	0.03295683	0.1828435	0.004259196	0.0026700473	0.05462391	0.05276738	0.0061204587	0.045612827	0.0075002504	0.0045977933	0.0062522725	0.03666175	0.01553886	0.0026377088	0.0037847434	0.0066357404	0.0010890102	0.0026532297	0.042433772
41x73	0.015751136	0.0006049664	0.0022405342	0.00012843662	0.0011621116	0.00061000785	0.00045402715	0.0004926663	0.001432715	0.0012918744	0.004180531	0.022059282	0.0004801647	0.0019882128	0.014230568	0.00078833033	0.0006766214	0.018937115	0.0014625926	0.00048039918	0.8239133	0.015771458	0.0012552278	0.0006895518	0.0005888773	0.0008279236	0.005052549	0.00081830914	0.0011691934	0.00033043418	0.00068186224	0.00818232	0.0010511918	0.0062597035	0.00075994537	0.00026026962	0.0027059708	0.00017344607	0.0017690604	0.03828708
56x56	0.0047264444	0.0055116555	0.032711692	0.013773013	0.017720897	0.008954131	0.0037068385	0.007987644	0.008384173	0.0040184143	0.0023229702	0.0016032254	0.07351759	0.030909711	0.0063089374	0.008160378	0.016926758	0.0021719977	0.008694054	0.0015026161	0.0020992318	0.0038151206	0.003637755	0.023683578	0.033685777	0.0060114446	0.0029242814	0.4880079	0.0075501576	0.024464564	0.009105991	0.023028702	0.012503616	0.0018784708	0.0079232305	0.0060202107	0.006570275	0.04937008	0.017409857	0.010696627
51x75	0.008834159	0.071970694	0.011385351	0.0041771797	0.03276864	0.005817623	0.0047431528	0.004678291	0.009314922	0.08121406	0.0065916586	0.0040060543	0.006623699	0.009932285	0.013085945	0.0098965	0.076617844	0.120060176	0.006973299	0.012494331	0.225593	0.0060492815	0.012243532	0.022240404	0.031353634	0.010390421	0.0091830725	0.0035937428	0.014309539	0.0040563447	0.008348231	0.014141132	0.039889466	0.003209835	0.0037506775	0.009625615	0.044579543	0.008242737	0.023020202	0.0049937936
31x63	0.0017922121	0.00037426202	0.017856367	0.00042912195	0.00056145166	0.03902339	0.018320287	0.0018765277	0.0022946233	0.0016860152	0.0012707293	0.00063327915	0.0012413551	0.032899518	0.005605101	0.0035771013	0.0010689568	0.0002053272	0.01204765	0.016232997	0.0013269861	0.0006304322	0.002884747	0.044474397	0.061911423	0.0015059992	0.00014465336	0.0035388018	0.003136094	0.0012083285	0.05009971	0.0032736307	0.002008095	0.0011138344	0.2775599	0.33954924	0.019666113	0.023892973	0.0006381669	0.002440197
31x31	0.011338373	0.050210703	0.01741713	0.01243586	0.017339721	0.029085629	0.010330131	0.007492324	0.01112657	0.006861415	0.016946297	0.0054996144	0.027713824	0.0079133995	0.0033596922	0.10825825	0.013756328	0.0108112935	0.005510614	0.045500122	0.0052937823	0.0103581315	0.044054158	0.005641202	0.007115492	0.05709516	0.017162832	0.011179918	0.078395195	0.011010769	0.121948436	0.007114831	0.08533707	0.012862629	0.0056517916	0.009265281	0.007544313	0.012323287	0.0075820545	0.06415643
54x64	0.0066151596	0.008309315	0.0077805035	0.02681833	0.0033820353	0.01626709	0.014538886	0.011737782	0.015085641	0.036031548	0.003527239	0.011100315	0.03888984	0.013751288	0.020840859	0.006790549	0.02078346	0.003559909	0.12619732	0.030159594	0.0077330917	0.005589342	0.15448616	0.049530417	0.029688867	0.010126677	0.03075059	0.013577595	0.011590416	0.016550632	0.011955071	0.01246058	0.029426362	0.005882074	0.007968885	0.008835442	0.009475825	0.01986683	0.016418803	0.1259197
3x15	0.015786404	0.011800741	0.0321086	0.009730112	0.008517835	0.008437492	0.0063232435	0.08363272	0.0071900673	0.004340261	0.031330403	0.01585419	0.005395174	0.030442156	0.011557904	0.008211373	0.0029257801	0.078307316	0.10674996	0.023975922	0.050081465	0.057783373	0.009392141	0.10008813	0.00962016	0.008902693	0.014157067	0.020470552	0.013865537	0.011082638	0.013651377	0.009393403	0.018527873	0.010544171	0.023253158	0.014199345	0.015183235	0.022122808	0.006777653	0.06828563
60x14	0.005859427	0.041112214	0.0075868247	0.01871513	0.012572124	0.005699523	0.0020418223	0.0047786897	0.006279205	0.0049125627	0.017397713	0.009941484	0.101366624	0.007186323	0.41989312	0.006367151	0.017804502	0.014038265	0.028225383	0.04007255	0.0068402034	0.0075472826	0.05276256	0.0041037546	0.003612506	0.011276409	0.016533868	0.020162558	0.006318084	0.0045008343	0.0058153844	0.009507583	0.01518544	0.008021506	0.0061028893	0.004130599	0.030779243	0.003431643	0.005747274	0.0057697874
46x38	0.023521682	0.09141692	0.051976528	0.07340928	0.074023455	0.0038901416	0.052980065	0.05100697	0.007847145	0.0036906248	0.032565996	0.011780129	0.005163538	0.0084044365	0.0023227702	0.0051414208	0.0011809414	0.0080914935	0.0025899063	0.005296606	0.01184627	0.029872213	0.0067248624	0.0048991423	0.0021088938	0.008128491	0.028504824	0.009417531	0.013289931	0.103185676	0.006309428	0.004282474	0.0930934	0.069027275	0.015254471	0.01637159	0.009171495	0.002444601	0.0037128248	0.046054654
39x95	0.00628596	0.004304385	0.020827562	0.0015989244	0.0033369982	0.025604136	0.020618586	0.010717882	0.008027727	0.0038216226	0.010346787	0.00254973	0.04983086	0.01637521	0.008620261	0.046116903	0.061207667	0.009023703	0.021495823	0.003587019	0.0070145847	0.0025605087	0.010443907	0.14019136	0.081934184	0.0092406105	0.007950557	0.038318172	0.0065717036	0.00788702	0.12352895	0.01162644	0.0038556687	0.0072179483	0.044443868	0.00912032	0.051811844	0.083372295	0.013657053	0.004955265
42x84	0.002221547	0.0016536948	0.00670365	0.001535616	0.003120988	0.013519074	0.07745807	0.007143863	0.58669966	0.008673191	0.0034301057	0.0023021272	0.02289687	0.009471697	0.007808016	0.006306845	0.0039021987	0.0043198266	0.010253748	0.008942672	0.01779036	0.0054378826	0.003422494	0.10405755	0.008778441	0.0035278853	0.001730287	0.006876016	0.0023463287	0.0015223919	0.004656198	0.004099755	0.0028290236	0.008484283	0.0057886345	0.0021580395	0.0012073183	0.009418929	0.014896702	0.002608015
35x89	0.0045766947	0.0032781295	0.0038000273	0.005794996	0.0044260304	0.0031677526	0.017175224	0.0075707496	0.1349655	0.005984045	0.002258826	0.0013390493	0.024907185	0.10684234	0.010527888	0.01180705	0.028746286	0.022941658	0.01737421	0.0031659098	0.06052173	0.0027270375	0.01050246	0.1414977	0.101285666	0.020888863	0.0036915964	0.0074475566	0.01737562	0.044774394	0.010511862	0.01510151	0.004090059	0.0018154401	0.057841875	0.008459534	0.0041241157	0.01914697	0.04014167	0.0074048056
29x77	0.089846544	0.0060151233	0.0040188064	0.0048203263	0.0043368437	0.0050266846	0.002531518	0.0062787803	0.076817594	0.008280586	0.015285356	0.14086087	0.00999835	0.0035396337	0.2417985	0.004666247	0.0071615833	0.0056972224	0.0027339235	0.0018016779	0.029890658	0.01410076	0.054599706	0.025012156	0.0038714348	0.029459644	0.010558769	0.004460203	0.032657143	0.009482145	0.003230734	0.0878534	0.009601314	0.0073669865	0.0027387054	0.00278824	0.003325327	0.0029137025	0.0053644064	0.019208377
69x15	0.027145913	0.009893237	0.0024394877	0.0063775848	0.035298046	0.0026370678	0.001950979	0.005449576	0.46702528	0.016441425	0.0036966288	0.08930078	0.026110655	0.0029252686	0.0016603441	0.008221267	0.0045143487	0.0019440299	0.0034804116	0.005032123	0.008501991	0.009905102	0.017357087	0.0050267773	0.0041556433	0.0039580483	0.009290473	0.056144767	0.0039463206	0.07838843	0.0053927186	0.011405878	0.0070442925	0.0078114364	0.0020621305	0.0016067825	0.0018530242	0.0063980413	0.022555077	0.015651543
22x36	0.08275824	0.04179081	0.0033046745	0.025854064	0.0010680795	0.018849792	0.0042610997	0.024991034	0.10188307	0.02949161	0.04677497	0.025900163	0.0042315577	0.007123396	0.006431458	0.0037333032	0.0031199914	0.013729468	0.051082563	0.0045645256	0.008384611	0.012319792	0.13929194	0.0024266038	0.0068291174	0.008388002	0.07129805	0.003296944	0.012156365	0.018095342	0.008900047	0.007561756	0.11818158	0.023064807	0.0018008808	0.015662497	0.019569237	0.007836905	0.004888747	0.0091029005
31x97	0.004938979	0.013517337	0.0050711143	0.0042957314	0.0021434366	0.0026456628	0.020795166	0.003586918	0.0046100207	0.0049636466	0.0022582125	0.027737249	0.0051601846	0.005732606	0.002982602	0.16593425	0.0057309223	0.010351557	0.006725732	0.02051139	0.004965829	0.008985389	0.0060895607	0.027639648	0.027653925	0.0048882095	0.012860034	0.0051309774	0.004093109	0.0021662614	0.47316855	0.016484795	0.025554677	0.0050754906	0.009545605	0.009585717	0.015303411	0.015052222	0.0025162478	0.0035475914
33x95	0.00463161	0.0062109474	0.024938606	0.0074445237	0.018642677	0.0018697288	0.06753887	0.09183718	0.11450499	0.1306093	0.008008488	0.010671924	0.010366881	0.017752262	0.005785326	0.036606018	0.027550694	0.024404055	0.023423161	0.00828126	0.007888504	0.006202773	0.004730025	0.102064475	0.07531255	0.013978414	0.0037088746	0.008100382	0.009626534	0.011730783	0.011151516	0.018741846	0.0061960886	0.004350761	0.012384596	0.014172288	0.0060949977	0.010589594	0.0044765086	0.027419977
20x90	0.0052277613	0.0231755	0.006760606	0.012042062	0.084281	0.0106505705	0.0751401	0.0084400335	0.006410774	0.009743678	0.008804981	0.004289517	0.005458382	0.018663561	0.00416844	0.070404075	0.01339723	0.04171336	0.18908755	0.004078193	0.010200585	0.012965913	0.005355005	0.045441795	0.04643144	0.0046150857	0.024606729	0.002818428	0.007826978	0.0031904855	0.017807486	0.009074679	0.11513476	0.011979773	0.02997285	0.012988233	0.012628277	0.014879438	0.003247772	0.006896878
49x47	0.003916063	0.0022317898	0.07739262	0.0056632943	0.02866801	0.021895943	0.0043426105	0.0053604753	0.0061757118	0.0051300465	0.0022332054	0.0021958116	0.06067901	0.0036042316	0.013766422	0.13008581	0.0070404313	0.0016074388	0.007059221	0.00435094	0.0059013385	0.0045459587	0.004763613	0.07134748	0.011307258	0.14346015	0.0052767233	0.017251298	0.19797695	0.047519416	0.0066382554	0.0047531575	0.006336102	0.001683267	0.03523369	0.011605117	0.021422137	0.005821136	0.0022514293	0.0015064351
59x21	0.0020226587	0.004284767	0.0026161112	0.001643815	0.0018577316	0.007945548	0.00083949044	0.0027896564	0.0029644961	0.0026605737	0.00256505	0.019964222	0.05520555	0.001477032	0.0025811782	0.46904406	0.008341507	0.0005843471	0.003528219	0.0058045727	0.002648746	0.0038661074	0.0019957013	0.0028102626	0.0026788402	0.0039870413	0.0053997813	0.33233178	0.004140491	0.005253129	0.0037472527	0.007721633	0.0009859517	0.0019568054	0.0022564712	0.0036876793	0.0026183713	0.0025285368	0.0049555358	0.0057093706
11x83	0.004107985	0.0043857223	0.004330904	0.013754678	0.02099108	0.059997406	0.048028503	0.24735889	0.010153906	0.038623102	0.0039913836	0.012196538	0.008653297	0.041016232	0.007645958	0.0040469626	0.010369353	0.02695874	0.07866668	0.04102267	0.004373735	0.0047541163	0.0045452514	0.008392398	0.12896395	0.006089216	0.0023845986	0.0027751853	0.0075232848	0.0036421104	0.006969066	0.0038562971	0.007527304	0.0050188117	0.030117154	0.031134194	0.0073003396	0.025098903	0.012954827	0.010279267
6x60	0.006613999	0.005758002	0.008783455	0.012475759	0.0014673497	0.0036539298	0.013943348	0.11182614	0.004489349	0.015418708	0.012950434	0.0062643467	0.0031080034	0.05008636	0.004471674	0.0062456457	0.008333066	0.007882791	0.062574804	0.0018034026	0.0032149632	0.38858974	0.022642419	0.027921343	0.03200884	0.003246677	0.0026912985	0.006328537	0.00211869	0.00216009	0.006422076	0.010824843	0.0033310333	0.040409368	0.030645844	0.0030980054	0.018525315	0.0070954403	0.0060217297	0.03455315
32x82	0.21458772	0.016694307	0.0064944783	0.02483329	0.0052156365	0.002781347	0.003955045	0.0056965677	0.0046153236	0.03142735	0.0060602315	0.011705497	0.011284853	0.004855857	0.008466109	0.005602293	0.003594324	0.019011255	0.013121274	0.00903867	0.022388285	0.004417234	0.066018954	0.0054363105	0.0065037645	0.21361016	0.014226257	0.0039904327	0.11377862	0.030311547	0.009687349	0.012626253	0.021301532	0.011440899	0.0065634595	0.016129958	0.012068171	0.0042129485	0.008354536	0.007891942
51x67	0.010627717	0.0013862444	0.02504123	0.0035906537	0.0060076388	0.0066098287	0.008923719	0.03485898	0.10740729	0.0075020255	0.0032480091	0.007853583	0.032734495	0.05996853	0.07025286	0.029734865	0.030981941	0.005336934	0.056715578	0.0051708072	0.012331986	0.0040057916	0.0051092813	0.084384285	0.07746417	0.006365268	0.007744191	0.17250513	0.011475345	0.0113298725	0.00912421	0.005779084	0.005960055	0.0021727204	0.0064928643	0.0034620839	0.0042058616	0.020778038	0.03215733	0.0031995072
58x30	0.06745677	0.033282727	0.012565508	0.057550665	0.008386604	0.0061462987	0.0054332893	0.010197644	0.18451774	0.030486073	0.004571472	0.02666635	0.08593204	0.0074587283	0.04225722	0.011704139	0.012428621	0.003112457	0.009299541	0.022099473	0.010951646	0.008943387	0.061062243	0.029858986	0.0032230048	0.025087066	0.009826681	0.024843944	0.016130969	0.009285313	0.011941872	0.010288773	0.069629274	0.0054020775	0.007052955	0.009863965	0.005338579	0.014289035	0.013258042	0.012168793
64x38	0.029832343	0.09131963	0.016206723	0.025046365	0.018547868	0.0088660745	0.0043697404	0.0068156193	0.17259604	0.005887284	0.0064190044	0.029815985	0.02928232	0.0024367648	0.006535682	0.008790717	0.01351953	0.007071203	0.016088573	0.010594615	0.013657823	0.005900838	0.06401172	0.016990576	0.0043178583	0.06386234	0.012678867	0.007875395	0.058492757	0.022046277	0.009473607	0.01335614	0.0826914	0.007727826	0.0033141803	0.002072985	0.003202502	0.005101613	0.023287902	0.06989534
23x41	0.0085250875	0.0038966064	0.008056144	0.0022455612	0.0073019313	0.00178029	0.007096635	0.01369858	0.14417402	0.010868636	0.0060250764	0.0048730103	0.0058108647	0.106054164	0.008487015	0.049695514	0.0038675796	0.030603267	0.0064669508	0.0060661803	0.01526485	0.007769869	0.06318438	0.007301952	0.011051513	0.005237943	0.0016903224	0.01927651	0.005693915	0.0023585765	0.19908093	0.12779737	0.009240085	0.0053034136	0.005374047	0.02952251	0.007881729	0.0109438365	0.0073212693	0.023111846
43x67	0.08126831	0.033719353	0.0064974516	0.01906535	0.019009223	0.01281342	0.0049633216	0.0068193595	0.011938226	0.01191933	0.008076186	0.02124833	0.006136875	0.009064391	0.041471947	0.002955514	0.0053221025	0.009135272	0.052842222	0.029066112	0.015003965	0.008140569	0.08791766	0.004525775	0.006156376	0.1377571	0.048825197	0.0071329908	0.112537384	0.08700494	0.00570171	0.017569996	0.037279602	0.0032070163	0.0023301665	0.004798633	0.0030501015	0.0021910304	0.0042829067	0.0112546515
